July 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
MT-067,"Park County",60.4,69,0.5,59.9
MT-069,"Petroleum County",70.1,50,-0.7,70.8
MT-071,"Phillips County",68.5,41,-0.8,69.3
MT-073,"Pondera County",63.8,60,0.3,63.5
MT-075,"Powder River County",72.4,84,1.5,70.9
MT-077,"Powell County",60.2,56,0.2,60
MT-079,"Prairie County",71.3,68,0.3,71
MT-081,"Ravalli County",59.5,40,-0.9,60.4
MT-083,"Richland County",69.9,67,0.3,69.6
MT-085,"Roosevelt County",68.4,55,-0.4,68.8
MT-087,"Rosebud County",71.1,67,0.4,70.7
MT-089,"Sanders County",62.9,50,-0.3,63.2
MT-091,"Sheridan County",67.0,51,-0.4,67.4
MT-093,"Silver Bow County",60.7,53,0.2,60.5
MT-095,"Stillwater County",65.4,47,-0.3,65.7
MT-097,"Sweet Grass County",63.5,53,-0.2,63.7
MT-099,"Teton County",62.8,54,0.1,62.7
MT-101,"Toole County",64.4,39,-0.9,65.3
MT-103,"Treasure County",70.7,59,-0.2,70.9
MT-105,"Valley County",68.0,54,-0.4,68.4
MT-107,"Wheatland County",64.0,50,-0.3,64.3
MT-109,"Wibaux County",69.9,58,-0.3,70.2
MT-111,"Yellowstone County",70.2,52,-0.3,70.5
NE-001,"Adams County",76.4,71,0.1,76.3
NE-003,"Antelope County",74.4,61,-0.5,74.9
NE-005,"Arthur County",74.2,83,1.3,72.9
NE-007,"Banner County",74.1,110,3.2,70.9
NE-009,"Blaine County",74.2,56,-0.4,74.6
NE-011,"Boone County",74.8,70,0.0,74.8
NE-013,"Box Butte County",74.0,100,2.4,71.6
NE-015,"Boyd County",75.3,69,-0.0,75.3
NE-017,"Brown County",75.0,83,0.7,74.3
NE-019,"Buffalo County",75.5,71,-0.1,75.6
NE-021,"Burt County",76.4,91,1.3,75.1
NE-023,"Butler County",75.7,60,-0.2,75.9
NE-025,"Cass County",77.1,76,0.4,76.7
NE-027,"Cedar County",75.6,87,1.0,74.6
NE-029,"Chase County",76.3,78,0.8,75.5
NE-031,"Cherry County",74.3,88,1.4,72.9
NE-033,"Cheyenne County",74.6,95,2.1,72.5
NE-035,"Clay County",76.6,73,0.0,76.6
NE-037,"Colfax County",76.6,93,1.3,75.3
NE-039,"Cuming County",76.2,89,1.2,75
NE-041,"Custer County",74.1,65,-0.0,74.1
NE-043,"Dakota County",76.5,96,1.7,74.8
NE-045,"Dawes County",74.8,98,2.3,72.5
NE-047,"Dawson County",75.0,63,-0.3,75.3
NE-049,"Deuel County",75.2,83,1.2,74
NE-051,"Dixon County",75.8,86,1.2,74.6
NE-053,"Dodge County",77.1,95,1.6,75.5
NE-055,"Douglas County",77.4,90,1.2,76.2
NE-057,"Dundy County",77.0,79,0.9,76.1
NE-059,"Fillmore County",76.2,49,-0.9,77.1
NE-061,"Franklin County",77.0,70,0.1,76.9
NE-063,"Frontier County",76.1,75,0.3,75.8
NE-065,"Furnas County",77.2,73,0.1,77.1
NE-067,"Gage County",77.2,66,-0.4,77.6
NE-069,"Garden County",74.5,96,2.0,72.5
NE-071,"Garfield County",74.3,79,0.5,73.8
NE-073,"Gosper County",75.9,62,-0.1,76
NE-075,"Grant County",73.6,90,1.6,72
NE-077,"Greeley County",74.9,75,0.4,74.5
NE-079,"Hall County",76.2,76,0.2,76
NE-081,"Hamilton County",76.4,73,0.1,76.3
NE-083,"Harlan County",77.4,73,0.2,77.2
NE-085,"Hayes County",75.7,69,0.0,75.7
NE-087,"Hitchcock County",76.6,59,-0.2,76.8
NE-089,"Holt County",74.4,72,0.2,74.2
NE-091,"Hooker County",73.8,75,0.5,73.3
NE-093,"Howard County",75.8,75,0.4,75.4
NE-095,"Jefferson County",77.4,67,-0.2,77.6
NE-097,"Johnson County",76.6,58,-0.6,77.2
NE-099,"Kearney County",76.0,69,-0.1,76.1
NE-101,"Keith County",75.5,77,0.9,74.6
NE-103,"Keya Paha County",75.2,80,0.8,74.4
NE-105,"Kimball County",73.1,107,2.9,70.2
NE-107,"Knox County",75.3,74,0.3,75
NE-109,"Lancaster County",76.9,67,-0.0,76.9
NE-111,"Lincoln County",75.1,71,0.3,74.8
NE-113,"Logan County",73.8,59,-0.4,74.2
NE-115,"Loup County",74.3,76,0.2,74.1
NE-117,"McPherson County",74.0,67,0.3,73.7
NE-119,"Madison County",75.3,72,0.1,75.2
NE-121,"Merrick County",76.4,77,0.4,76
NE-123,"Morrill County",75.5,106,3.1,72.4
NE-125,"Nance County",75.9,77,0.5,75.4
NE-127,"Nemaha County",77.0,63,-0.3,77.3
NE-129,"Nuckolls County",76.9,61,-0.3,77.2
NE-131,"Otoe County",77.0,66,-0.2,77.2
NE-133,"Pawnee County",77.0,65,-0.4,77.4
NE-135,"Perkins County",75.6,77,0.7,74.9
NE-137,"Phelps County",76.0,69,-0.1,76.1
NE-139,"Pierce County",75.2,78,0.4,74.8
NE-141,"Platte County",75.9,77,0.7,75.2
NE-143,"Polk County",76.1,65,0.0,76.1
NE-145,"Red Willow County",77.5,82,0.8,76.7
NE-147,"Richardson County",77.3,68,-0.2,77.5
NE-149,"Rock County",74.4,77,0.5,73.9
NE-151,"Saline County",76.4,47,-0.8,77.2
NE-153,"Sarpy County",77.4,84,0.9,76.5
NE-155,"Saunders County",77.2,88,1.0,76.2
NE-157,"Scotts Bluff County",75.6,109,3.3,72.3
NE-159,"Seward County",75.9,54,-0.7,76.6
NE-161,"Sheridan County",74.1,102,2.4,71.7
NE-163,"Sherman County",75.0,71,0.2,74.8
NE-165,"Sioux County",73.2,102,2.6,70.6
NE-167,"Stanton County",76.2,91,1.2,75
NE-169,"Thayer County",76.9,55,-0.5,77.4
NE-171,"Thomas County",74.0,53,-0.5,74.5
NE-173,"Thurston County",76.2,92,1.5,74.7
NE-175,"Valley County",74.7,78,0.4,74.3
NE-177,"Washington County",77.0,90,1.2,75.8
NE-179,"Wayne County",76.0,93,1.4,74.6
NE-181,"Webster County",76.9,63,-0.1,77
NE-183,"Wheeler County",74.6,77,0.4,74.2
NE-185,"York County",76.0,54,-0.7,76.7
NV-001,"Churchill County",75.0,89,1.7,73.3
NV-003,"Clark County",88.0,108,2.7,85.3
NV-005,"Douglas County",69.6,97,1.9,67.7
NV-007,"Elko County",68.0,73,0.5,67.5
NV-009,"Esmeralda County",77.1,111,3.6,73.5
NV-011,"Eureka County",70.4,109,2.4,68
NV-013,"Humboldt County",72.8,93,1.7,71.1
NV-015,"Lander County",72.2,105,2.1,70.1
NV-017,"Lincoln County",78.0,97,1.9,76.1
NV-019,"Lyon County",74.1,105,2.5,71.6
NV-021,"Mineral County",74.2,112,3.2,71
NV-023,"Nye County",75.6,106,2.6,73
NV-027,"Pershing County",75.4,100,2.2,73.2
NV-029,"Storey County",73.3,102,2.6,70.7
NV-031,"Washoe County",72.2,98,2.4,69.8
NV-033,"White Pine County",70.2,104,2.0,68.2
NV-510,"Carson City",71.5,105,2.5,69
NH-001,"Belknap County",72.2,124,4.1,68.1
NH-003,"Carroll County",70.4,125,4.0,66.4
NH-005,"Cheshire County",72.5,125,4.9,67.6
NH-007,"Coos County",67.5,125,4.1,63.4
NH-009,"Grafton County",69.9,125,4.8,65.1
NH-011,"Hillsborough County",74.0,126,5.0,69
NH-013,"Merrimack County",73.2,126,5.0,68.2
NH-015,"Rockingham County",74.0,125,4.3,69.7
NH-017,"Strafford County",72.7,122,3.9,68.8
NH-019,"Sullivan County",72.1,126,5.7,66.4
NJ-001,"Atlantic County",79.2,125,5.1,74.1
NJ-003,"Bergen County",79.0,126,5.3,73.7
NJ-005,"Burlington County",79.3,122,4.6,74.7
NJ-007,"Camden County",80.0,124,4.7,75.3
NJ-009,"Cape May County",79.4,126,5.4,74
NJ-011,"Cumberland County",79.4,125,4.8,74.6
NJ-013,"Essex County",79.3,126,5.5,73.8
NJ-015,"Gloucester County",80.2,125,4.6,75.6
NJ-017,"Hudson County",80.4,124,5.2,75.2
NJ-019,"Hunterdon County",77.5,125,5.5,72
NJ-021,"Mercer County",79.0,123,5.0,74
NJ-023,"Middlesex County",79.5,125,5.3,74.2
NJ-025,"Monmouth County",79.7,126,5.6,74.1
NJ-027,"Morris County",76.7,126,5.5,71.2
NJ-029,"Ocean County",79.0,125,5.2,73.8
NJ-031,"Passaic County",77.1,126,5.6,71.5
NJ-033,"Salem County",80.0,123,4.4,75.6
NJ-035,"Somerset County",78.5,125,5.4,73.1
NJ-037,"Sussex County",75.4,126,5.1,70.3
NJ-039,"Union County",79.7,125,5.5,74.2
NJ-041,"Warren County",76.2,124,5.3,70.9
NM-001,"Bernalillo County",76.5,121,3.5,73
NM-003,"Catron County",68.8,121,2.3,66.5
NM-005,"Chaves County",83.9,126,7.2,76.7
NM-006,"Cibola County",70.7,107,1.9,68.8
NM-007,"Colfax County",68.2,111,1.8,66.4
NM-009,"Curry County",80.8,122,5.0,75.8
NM-011,"De Baca County",82.4,125,5.7,76.7
NM-013,"Dona Ana County",84.4,126,5.1,79.3
NM-015,"Eddy County",85.4,125,6.6,78.8
NM-017,"Grant County",77.5,126,4.2,73.3
NM-019,"Guadalupe County",78.2,122,4.0,74.2
NM-021,"Harding County",77.5,117,3.1,74.4
NM-023,"Hidalgo County",81.4,126,3.6,77.8
NM-025,"Lea County",84.0,124,5.9,78.1
NM-027,"Lincoln County",76.9,126,5.2,71.7
NM-028,"Los Alamos County",70.0,124,3.8,66.2
NM-029,"Luna County",83.8,126,4.5,79.3
NM-031,"McKinley County",72.1,112,2.4,69.7
NM-033,"Mora County",69.1,119,3.0,66.1
NM-035,"Otero County",79.6,125,5.2,74.4
NM-037,"Quay County",81.4,121,4.1,77.3
NM-039,"Rio Arriba County",68.7,124,2.8,65.9
NM-041,"Roosevelt County",81.6,124,5.4,76.2
NM-043,"Sandoval County",73.5,123,3.3,70.2
NM-045,"San Juan County",75.9,114,2.5,73.4
NM-047,"San Miguel County",75.0,119,3.1,71.9
NM-049,"Santa Fe County",72.2,121,3.5,68.7
NM-051,"Sierra County",79.7,125,4.3,75.4
NM-053,"Socorro County",76.2,123,3.6,72.6
NM-055,"Taos County",65.2,122,3.1,62.1
NM-057,"Torrance County",73.6,123,4.3,69.3
NM-059,"Union County",74.6,102,1.7,72.9
NM-061,"Valencia County",78.4,122,3.4,75
NY-001,"Albany County",74.5,124,4.2,70.3
NY-003,"Allegany County",72.1,124,4.7,67.4
NY-005,"Bronx County",80.1,124,5.0,75.1
NY-007,"Broome County",72.8,122,3.9,68.9
NY-009,"Cattaraugus County",71.7,124,4.6,67.1
NY-011,"Cayuga County",73.7,122,4.0,69.7
NY-013,"Chautauqua County",73.3,124,4.8,68.5
NY-015,"Chemung County",73.4,123,4.5,68.9
NY-017,"Chenango County",71.6,121,3.8,67.8
NY-019,"Clinton County",72.2,125,5.0,67.2
NY-021,"Columbia County",75.5,126,4.9,70.6
NY-023,"Cortland County",71.7,122,4.0,67.7
NY-025,"Delaware County",70.4,124,3.8,66.6
NY-027,"Dutchess County",77.1,126,6.1,71
NY-029,"Erie County",74.7,125,5.4,69.3
NY-031,"Essex County",69.9,125,4.9,65
NY-033,"Franklin County",70.9,125,5.4,65.5
NY-035,"Fulton County",71.9,122,4.0,67.9
NY-037,"Genesee County",74.5,124,5.0,69.5
NY-039,"Greene County",72.6,124,4.4,68.2
NY-041,"Hamilton County",68.4,125,4.3,64.1
NY-043,"Herkimer County",70.6,125,4.5,66.1
NY-045,"Jefferson County",74.2,125,5.7,68.5
NY-047,"Kings County",80.4,124,5.1,75.3
NY-049,"Lewis County",71.2,125,5.5,65.7
NY-051,"Livingston County",74.2,124,4.5,69.7
NY-053,"Madison County",72.4,123,4.6,67.8
NY-055,"Monroe County",75.2,124,4.7,70.5
NY-057,"Montgomery County",74.4,122,4.1,70.3
NY-059,"Nassau County",78.8,125,4.9,73.9
NY-061,"New York County",80.4,123,5.0,75.4
NY-063,"Niagara County",75.9,125,5.4,70.5
NY-065,"Oneida County",72.9,124,4.7,68.2
NY-067,"Onondaga County",74.2,123,4.7,69.5
NY-069,"Ontario County",74.0,123,4.2,69.8
NY-071,"Orange County",76.2,126,5.4,70.8
NY-073,"Orleans County",75.2,124,5.0,70.2
NY-075,"Oswego County",74.0,125,5.2,68.8
NY-077,"Otsego County",70.6,120,3.4,67.2
NY-079,"Putnam County",77.2,126,6.0,71.2
NY-081,"Queens County",79.8,124,4.9,74.9
NY-083,"Rensselaer County",74.2,126,4.8,69.4
NY-085,"Richmond County",80.4,124,5.3,75.1
NY-087,"Rockland County",77.9,126,5.4,72.5
NY-089,"St. Lawrence County",73.0,126,5.8,67.2
NY-091,"Saratoga County",73.7,126,4.4,69.3
NY-093,"Schenectady County",74.5,124,4.3,70.2
NY-095,"Schoharie County",72.0,123,4.1,67.9
NY-097,"Schuyler County",72.9,123,4.3,68.6
NY-099,"Seneca County",74.3,122,3.7,70.6
NY-101,"Steuben County",72.6,124,4.6,68
NY-103,"Suffolk County",76.5,124,4.6,71.9
NY-105,"Sullivan County",72.4,125,4.5,67.9
NY-107,"Tioga County",73.2,122,4.1,69.1
NY-109,"Tompkins County",72.8,121,3.8,69
NY-111,"Ulster County",74.1,126,5.3,68.8
NY-113,"Warren County",71.0,125,4.3,66.7
NY-115,"Washington County",73.8,126,4.9,68.9
NY-117,"Wayne County",74.4,122,4.1,70.3
NY-119,"Westchester County",78.1,126,5.4,72.7
NY-121,"Wyoming County",72.7,125,5.0,67.7
NY-123,"Yates County",73.7,123,4.1,69.6
NC-001,"Alamance County",80.6,122,3.1,77.5
NC-003,"Alexander County",78.2,117,2.5,75.7
NC-005,"Alleghany County",71.8,119,2.5,69.3
NC-007,"Anson County",81.4,105,1.9,79.5
NC-009,"Ashe County",70.7,120,2.7,68
NC-011,"Avery County",69.8,122,3.1,66.7
NC-013,"Beaufort County",81.7,117,2.7,79
NC-015,"Bertie County",81.6,125,3.5,78.1
NC-017,"Bladen County",81.6,116,2.4,79.2
NC-019,"Brunswick County",81.7,118,2.4,79.3
NC-021,"Buncombe County",73.3,116,2.3,71
NC-023,"Burke County",77.6,114,2.2,75.4
NC-025,"Cabarrus County",80.3,107,1.9,78.4
NC-027,"Caldwell County",77.5,118,2.4,75.1
NC-029,"Camden County",82.4,126,4.5,77.9
NC-031,"Carteret County",82.1,122,2.8,79.3
NC-033,"Caswell County",80.8,124,3.5,77.3
NC-035,"Catawba County",79.2,118,2.5,76.7
NC-037,"Chatham County",80.8,117,2.7,78.1
NC-039,"Cherokee County",74.6,93,1.0,73.6
NC-041,"Chowan County",82.2,124,3.8,78.4
NC-043,"Clay County",73.1,108,1.6,71.5
NC-045,"Cleveland County",79.8,121,2.5,77.3
NC-047,"Columbus County",81.5,111,2.3,79.2
NC-049,"Craven County",81.5,119,2.7,78.8
NC-051,"Cumberland County",82.0,115,2.6,79.4
NC-053,"Currituck County",82.6,126,4.6,78
NC-055,"Dare County",81.5,119,2.6,78.9
NC-057,"Davidson County",79.2,109,2.0,77.2
NC-059,"Davie County",79.0,117,2.5,76.5
NC-061,"Duplin County",81.5,122,2.8,78.7
NC-063,"Durham County",81.2,123,3.6,77.6
NC-065,"Edgecombe County",81.6,123,3.1,78.5
NC-067,"Forsyth County",79.1,115,2.7,76.4
NC-069,"Franklin County",81.5,125,3.8,77.7
NC-071,"Gaston County",80.7,121,3.0,77.7
NC-073,"Gates County",81.8,125,3.9,77.9
NC-075,"Graham County",72.4,106,1.4,71
NC-077,"Granville County",81.3,126,4.4,76.9
NC-079,"Greene County",82.0,122,3.0,79
NC-081,"Guilford County",80.1,121,3.0,77.1
NC-083,"Halifax County",82.0,126,4.0,78
NC-085,"Harnett County",81.6,119,2.6,79
NC-087,"Haywood County",69.3,111,1.8,67.5
NC-089,"Henderson County",74.1,111,2.0,72.1
NC-091,"Hertford County",81.8,126,3.9,77.9
NC-093,"Hoke County",81.6,117,2.6,79
NC-095,"Hyde County",82.2,121,2.8,79.4
NC-097,"Iredell County",79.3,121,2.9,76.4
NC-099,"Jackson County",70.8,113,2.0,68.8
NC-101,"Johnston County",82.2,121,3.3,78.9
NC-103,"Jones County",81.3,121,2.8,78.5
NC-105,"Lee County",81.0,116,2.5,78.5
NC-107,"Lenoir County",81.8,121,3.0,78.8
NC-109,"Lincoln County",79.8,120,2.8,77
NC-111,"McDowell County",76.3,112,2.1,74.2
NC-113,"Macon County",72.0,112,2.0,70
NC-115,"Madison County",74.2,118,2.4,71.8
NC-117,"Martin County",81.7,124,3.3,78.4
NC-119,"Mecklenburg County",81.0,118,2.8,78.2
NC-121,"Mitchell County",70.6,116,2.3,68.3
NC-123,"Montgomery County",80.7,110,2.2,78.5
NC-125,"Moore County",81.0,118,2.6,78.4
NC-127,"Nash County",81.4,124,3.4,78
NC-129,"New Hanover County",82.3,122,2.9,79.4
NC-131,"Northampton County",82.2,126,4.2,78
NC-133,"Onslow County",81.6,121,2.8,78.8
NC-135,"Orange County",80.6,123,3.5,77.1
NC-137,"Pamlico County",81.6,110,2.1,79.5
NC-139,"Pasquotank County",82.4,126,4.4,78
NC-141,"Pender County",81.7,120,2.8,78.9
NC-143,"Perquimans County",82.2,125,4.1,78.1
NC-145,"Person County",81.0,126,4.5,76.5
NC-147,"Pitt County",82.0,121,3.0,79
NC-149,"Polk County",78.4,104,1.7,76.7
NC-151,"Randolph County",80.1,116,2.3,77.8
NC-153,"Richmond County",81.3,108,2.1,79.2
NC-155,"Robeson County",82.1,114,2.6,79.5
NC-157,"Rockingham County",80.1,123,3.1,77
NC-159,"Rowan County",79.4,113,2.0,77.4
NC-161,"Rutherford County",79.2,117,2.3,76.9
NC-163,"Sampson County",81.8,120,2.8,79
NC-165,"Scotland County",81.9,114,2.7,79.2
NC-167,"Stanly County",80.6,100,1.6,79
NC-169,"Stokes County",78.9,122,3.1,75.8
NC-171,"Surry County",77.3,118,2.6,74.7
NC-173,"Swain County",70.4,108,1.7,68.7
NC-175,"Transylvania County",72.5,113,2.1,70.4
NC-177,"Tyrrell County",82.2,123,3.4,78.8
NC-179,"Union County",81.0,113,2.3,78.7
NC-181,"Vance County",81.6,126,4.5,77.1
NC-183,"Wake County",81.3,121,3.1,78.2
NC-185,"Warren County",82.0,126,4.4,77.6
NC-187,"Washington County",81.8,123,3.4,78.4
NC-189,"Watauga County",70.9,123,3.0,67.9
NC-191,"Wayne County",82.3,122,3.3,79
NC-193,"Wilkes County",77.2,121,2.7,74.5
NC-195,"Wilson County",81.8,121,3.1,78.7
NC-197,"Yadkin County",78.1,116,2.5,75.6
NC-199,"Yancey County",69.8,112,1.8,68
ND-001,"Adams County",69.7,58,0.1,69.6
ND-003,"Barnes County",72.2,108,2.8,69.4
ND-005,"Benson County",70.3,99,2.2,68.1
ND-007,"Billings County",69.5,58,-0.2,69.7
ND-009,"Bottineau County",69.4,93,1.7,67.7
ND-011,"Bowman County",70.5,72,0.8,69.7
ND-013,"Burke County",67.6,69,0.7,66.9
ND-015,"Burleigh County",71.1,87,1.3,69.8
ND-017,"Cass County",72.7,101,2.3,70.4
ND-019,"Cavalier County",69.4,111,3.1,66.3
ND-021,"Dickey County",71.9,92,1.6,70.3
ND-023,"Divide County",67.6,69,0.6,67
ND-025,"Dunn County",68.9,56,-0.2,69.1
ND-027,"Eddy County",71.2,105,2.5,68.7
ND-029,"Emmons County",71.5,73,0.7,70.8
ND-031,"Foster County",71.4,104,2.5,68.9
ND-033,"Golden Valley County",69.6,57,-0.2,69.8
ND-035,"Grand Forks County",72.4,113,3.2,69.2
ND-037,"Grant County",69.8,53,-0.6,70.4
ND-039,"Griggs County",71.3,107,2.6,68.7
ND-041,"Hettinger County",69.3,56,-0.1,69.4
ND-043,"Kidder County",71.1,96,1.9,69.2
ND-045,"LaMoure County",71.9,99,1.9,70
ND-047,"Logan County",70.5,79,1.1,69.4
ND-049,"McHenry County",70.1,84,1.2,68.9
ND-051,"McIntosh County",70.4,73,0.8,69.6
ND-053,"McKenzie County",69.1,59,-0.1,69.2
ND-055,"McLean County",70.2,79,1.0,69.2
ND-057,"Mercer County",69.9,65,0.4,69.5
ND-059,"Morton County",70.2,66,0.1,70.1
ND-061,"Mountrail County",68.1,62,0.3,67.8
ND-063,"Nelson County",71.2,112,3.2,68
ND-065,"Oliver County",69.9,61,-0.0,69.9
ND-067,"Pembina County",71.5,115,3.5,68
ND-069,"Pierce County",69.8,101,2.1,67.7
ND-071,"Ramsey County",70.5,107,2.6,67.9
ND-073,"Ransom County",72.5,92,2.0,70.5
ND-075,"Renville County",68.8,72,0.6,68.2
ND-077,"Richland County",72.9,100,2.0,70.9
ND-079,"Rolette County",68.9,110,2.9,66
ND-081,"Sargent County",72.3,86,1.4,70.9
ND-083,"Sheridan County",70.2,85,1.3,68.9
ND-085,"Sioux County",71.4,67,0.3,71.1
ND-087,"Slope County",70.2,63,0.3,69.9
ND-089,"Stark County",69.6,61,0.2,69.4
ND-091,"Steele County",71.3,99,2.1,69.2
ND-093,"Stutsman County",71.7,104,2.4,69.3
ND-095,"Towner County",69.7,111,3.2,66.5
ND-097,"Traill County",72.1,98,1.9,70.2
ND-099,"Walsh County",71.8,119,3.8,68
ND-101,"Ward County",69.4,77,0.9,68.5
ND-103,"Wells County",70.4,92,1.8,68.6
ND-105,"Williams County",68.5,66,0.5,68
OH-001,"Adams County",78.0,122,3.9,74.1
OH-003,"Allen County",77.2,117,3.6,73.6
OH-005,"Ashland County",75.5,121,4.2,71.3
OH-007,"Ashtabula County",74.3,123,4.2,70.1
OH-009,"Athens County",77.1,122,3.9,73.2
OH-011,"Auglaize County",76.7,114,3.2,73.5
OH-013,"Belmont County",75.8,119,3.4,72.4
OH-015,"Brown County",77.6,119,3.6,74
OH-017,"Butler County",78.2,114,3.1,75.1
OH-019,"Carroll County",75.8,124,4.4,71.4
OH-021,"Champaign County",76.3,116,3.2,73.1
OH-023,"Clark County",76.9,116,3.4,73.5
OH-025,"Clermont County",77.9,116,3.0,74.9
OH-027,"Clinton County",77.1,117,3.6,73.5
OH-029,"Columbiana County",75.0,120,4.0,71
OH-031,"Coshocton County",75.6,116,3.4,72.2
OH-033,"Crawford County",76.7,123,4.7,72
OH-035,"Cuyahoga County",76.4,123,4.3,72.1
OH-037,"Darke County",76.2,110,2.8,73.4
OH-039,"Defiance County",77.0,117,3.6,73.4
OH-041,"Delaware County",77.0,117,3.2,73.8
OH-043,"Erie County",77.4,119,3.9,73.5
OH-045,"Fairfield County",76.9,115,3.3,73.6
OH-047,"Fayette County",77.5,119,4.2,73.3
OH-049,"Franklin County",78.0,119,3.6,74.4
OH-051,"Fulton County",77.0,119,4.0,73
OH-053,"Gallia County",78.4,123,4.0,74.4
OH-055,"Geauga County",74.4,124,4.6,69.8
OH-057,"Greene County",77.3,116,3.4,73.9
OH-059,"Guernsey County",75.7,117,3.1,72.6
OH-061,"Hamilton County",78.5,113,2.8,75.7
OH-063,"Hancock County",77.9,121,4.4,73.5
OH-065,"Hardin County",77.2,120,4.1,73.1
OH-067,"Harrison County",76.0,122,4.1,71.9
OH-069,"Henry County",77.8,121,4.3,73.5
OH-071,"Highland County",77.1,119,3.6,73.5
OH-073,"Hocking County",76.5,117,3.3,73.2
OH-075,"Holmes County",75.2,118,3.6,71.6
OH-077,"Huron County",76.6,121,4.2,72.4
OH-079,"Jackson County",78.0,123,4.2,73.8
OH-081,"Jefferson County",75.8,117,3.5,72.3
OH-083,"Knox County",74.8,115,3.0,71.8
OH-085,"Lake County",75.8,125,4.8,71
OH-087,"Lawrence County",79.1,125,4.7,74.4
OH-089,"Licking County",76.0,115,3.2,72.8
OH-091,"Logan County",76.4,118,3.6,72.8
OH-093,"Lorain County",76.4,118,3.7,72.7
OH-095,"Lucas County",78.7,125,4.9,73.8
OH-097,"Madison County",77.4,121,3.9,73.5
OH-099,"Mahoning County",74.8,122,4.4,70.4
OH-101,"Marion County",77.2,120,4.1,73.1
OH-103,"Medina County",76.2,123,4.4,71.8
OH-105,"Meigs County",77.7,121,3.8,73.9
OH-107,"Mercer County",76.4,114,3.1,73.3
OH-109,"Miami County",77.3,116,3.3,74
OH-111,"Monroe County",75.8,118,3.0,72.8
OH-113,"Montgomery County",78.2,119,3.7,74.5
OH-115,"Morgan County",76.5,119,3.5,73
OH-117,"Morrow County",75.6,117,3.5,72.1
OH-119,"Muskingum County",76.2,117,3.5,72.7
OH-121,"Noble County",76.2,118,3.3,72.9
OH-123,"Ottawa County",78.7,126,4.7,74
OH-125,"Paulding County",77.0,115,3.4,73.6
OH-127,"Perry County",76.1,118,3.4,72.7
OH-129,"Pickaway County",78.2,118,3.7,74.5
OH-131,"Pike County",78.1,123,4.2,73.9
OH-133,"Portage County",75.6,125,5.2,70.4
OH-135,"Preble County",76.8,117,3.2,73.6
OH-137,"Putnam County",77.6,119,3.9,73.7
OH-139,"Richland County",75.6,122,4.5,71.1
OH-141,"Ross County",78.1,122,4.0,74.1
OH-143,"Sandusky County",78.3,125,4.5,73.8
OH-145,"Scioto County",78.6,124,4.3,74.3
OH-147,"Seneca County",77.5,123,4.5,73
OH-149,"Shelby County",76.4,113,3.1,73.3
OH-151,"Stark County",76.8,126,5.5,71.3
OH-153,"Summit County",77.2,126,5.5,71.7
OH-155,"Trumbull County",74.6,122,4.4,70.2
OH-157,"Tuscarawas County",76.2,123,4.2,72
OH-159,"Union County",77.2,117,3.7,73.5
OH-161,"Van Wert County",76.9,116,3.3,73.6
OH-163,"Vinton County",77.3,123,3.9,73.4
OH-165,"Warren County",78.2,117,3.4,74.8
OH-167,"Washington County",77.8,123,4.1,73.7
OH-169,"Wayne County",75.8,121,4.2,71.6
OH-171,"Williams County",76.1,116,3.6,72.5
OH-173,"Wood County",78.6,124,4.9,73.7
OH-175,"Wyandot County",77.6,122,4.4,73.2
OK-001,"Adair County",80.7,90,1.4,79.3
OK-003,"Alfalfa County",82.4,73,0.3,82.1
OK-005,"Atoka County",83.9,95,1.6,82.3
OK-007,"Beaver County",81.8,93,1.3,80.5
OK-009,"Beckham County",84.4,109,2.5,81.9
OK-011,"Blaine County",83.3,82,1.2,82.1
OK-013,"Bryan County",84.1,89,1.2,82.9
OK-015,"Caddo County",83.5,88,1.3,82.2
OK-017,"Canadian County",82.6,79,0.6,82
OK-019,"Carter County",83.7,78,0.4,83.3
OK-021,"Cherokee County",81.2,77,0.5,80.7
OK-023,"Choctaw County",84.0,104,2.1,81.9
OK-025,"Cimarron County",77.9,83,0.6,77.3
OK-027,"Cleveland County",82.0,67,-0.2,82.2
OK-029,"Coal County",83.3,83,0.8,82.5
OK-031,"Comanche County",84.4,98,1.6,82.8
OK-033,"Cotton County",84.8,78,0.9,83.9
OK-035,"Craig County",81.6,81,0.6,81
OK-037,"Creek County",81.7,67,-0.2,81.9
OK-039,"Custer County",83.5,92,1.6,81.9
OK-041,"Delaware County",81.0,84,1.0,80
OK-043,"Dewey County",82.6,91,1.2,81.4
OK-045,"Ellis County",82.3,97,1.7,80.6
OK-047,"Garfield County",82.0,67,-0.1,82.1
OK-049,"Garvin County",82.7,68,-0.2,82.9
OK-051,"Grady County",82.9,84,0.9,82
OK-053,"Grant County",82.0,69,-0.1,82.1
OK-055,"Greer County",85.2,106,2.3,82.9
OK-057,"Harmon County",86.7,117,3.5,83.2
OK-059,"Harper County",82.3,90,0.9,81.4
OK-061,"Haskell County",82.5,80,0.7,81.8
OK-063,"Hughes County",82.6,80,0.6,82
OK-065,"Jackson County",86.1,105,2.3,83.8
OK-067,"Jefferson County",84.5,78,0.5,84
OK-069,"Johnston County",83.0,72,0.3,82.7
OK-071,"Kay County",81.9,70,0.0,81.9
OK-073,"Kingfisher County",82.9,71,-0.0,82.9
